"","Participant","Label","SliderResponse","Number","TrialType","Valence","LexicalType","ContextCondition","Group","Name","StudyLanguage","Nativeness"
"7554",68,"expletive_test","98","7","test","neg","pej","TO","B","IPN7","Italian","L2"
"7555",68,"expletive_test","41","5","test","neg","adj","AO","B","IAN5","Italian","L2"
"7556",68,"expletive_test","0","22","filler","pos","adj","AO","B","INF22","Italian","L2"
"7557",68,"expletive_test","13","3","test","pos","adj","NEU","B","IAP3","Italian","L2"
"7558",68,"expletive_test","17","9","test","pos","adj","NEU","B","IAP9","Italian","L2"
"7559",68,"expletive_test","60","7","test","neg","adj","TO","B","IAN7","Italian","L2"
"7560",68,"expletive_test","5","6","test","neg","adj","NEU","B","IAN6","Italian","L2"
"7561",183,"expletive_test","79","18","filler","pos","adj","TO","A","INF18","Italian","L2"
"7562",183,"expletive_test","25","2","test","neg","adj","AO","A","IAN2","Italian","L2"
"7563",183,"expletive_test","42","12","filler","neg","adj","AO","A","INF12","Italian","L2"
"7564",183,"expletive_test","77","7","test","pos","pej","TO","A","IPP7","Italian","L2"
"7565",183,"expletive_test","48","9","test","neg","pej","NEU","A","IPN9","Italian","L2"
"7566",183,"expletive_test","55","6","filler","neg","adj","TO","A","INF6","Italian","L2"
"7567",183,"expletive_test","80","2","test","pos","pej","AO","A","IPP2","Italian","L2"
"7568",183,"expletive_test","38","8","test","neg","pej","AO","A","IPN8","Italian","L2"
"7569",183,"expletive_test","48","7","test","neg","pej","TO","A","IPN7","Italian","L2"
"7570",183,"expletive_test","47","5","test","neg","adj","AO","A","IAN5","Italian","L2"
"7571",183,"expletive_test","34","8","filler","neg","adj","AO","A","INF8","Italian","L2"
"7572",183,"expletive_test","71","8","test","pos","pej","AO","A","IPP8","Italian","L2"
"7573",183,"expletive_test","56","22","filler","pos","adj","AO","A","INF22","Italian","L2"
"7574",183,"expletive_test","73","3","test","pos","pej","NEU","A","IPP3","Italian","L2"
"7575",183,"expletive_test","80","1","test","pos","adj","TO","A","IAP1","Italian","L2"
"7576",183,"expletive_test","46","7","filler","neg","adj","AO","A","INF7","Italian","L2"
"7577",183,"expletive_test","72","21","filler","pos","adj","AO","A","INF21","Italian","L2"
"7578",183,"expletive_test","71","23","filler","pos","adj","AO","A","INF23","Italian","L2"
"7579",183,"expletive_test","39","5","test","neg","pej","AO","A","IPN5","Italian","L2"
"7580",183,"expletive_test","59","7","test","pos","adj","TO","A","IAP7","Italian","L2"
"7581",183,"expletive_test","57","1","test","neg","pej","TO","A","IPN1","Italian","L2"
"7582",183,"expletive_test","42","4","filler","neg","adj","TO","A","INF4","Italian","L2"
"7583",183,"expletive_test","59","7","test","neg","adj","TO","A","IAN7","Italian","L2"
"7584",183,"expletive_test","66","16","filler","pos","adj","TO","A","INF16","Italian","L2"
"7585",183,"expletive_test","42","5","filler","neg","adj","TO","A","INF5","Italian","L2"
"7586",183,"expletive_test","79","20","filler","pos","adj","AO","A","INF20","Italian","L2"
"7587",183,"expletive_test","42","9","filler","neg","adj","AO","A","INF9","Italian","L2"
"7588",183,"expletive_test","67","4","test","pos","adj","TO","A","IAP4","Italian","L2"
"7589",183,"expletive_test","39","10","filler","neg","adj","AO","A","INF10","Italian","L2"
"7590",183,"expletive_test","39","9","test","neg","adj","NEU","A","IAN9","Italian","L2"
"7591",183,"expletive_test","63","13","filler","pos","adj","TO","A","INF13","Italian","L2"
"7592",183,"expletive_test","67","3","filler","neg","adj","TO","A","INF3","Italian","L2"
"7593",183,"expletive_test","36","6","test","neg","adj","NEU","A","IAN6","Italian","L2"
"7594",183,"expletive_test","73","1","test","pos","pej","TO","A","IPP1","Italian","L2"
"7595",183,"expletive_test","64","9","test","pos","adj","NEU","A","IAP9","Italian","L2"
"7596",183,"expletive_test","42","4","test","neg","pej","TO","A","IPN4","Italian","L2"
"7597",183,"expletive_test","61","2","filler","neg","adj","TO","A","INF2","Italian","L2"
"7598",183,"expletive_test","33","6","test","neg","pej","NEU","A","IPN6","Italian","L2"
"7599",183,"expletive_test","43","1","test","neg","adj","TO","A","IAN1","Italian","L2"
"7600",183,"expletive_test","73","19","filler","pos","adj","AO","A","INF19","Italian","L2"
"7601",183,"expletive_test","36","1","filler","neg","adj","TO","A","ITN1","Italian","L2"
"7602",183,"expletive_test","39","4","test","neg","adj","TO","A","IAN4","Italian","L2"
"7603",183,"expletive_test","74","5","test","pos","adj","AO","A","IAP5","Italian","L2"
"7604",183,"expletive_test","59","24","filler","pos","adj","AO","A","INF24","Italian","L2"
"7605",183,"expletive_test","70","15","filler","pos","adj","TO","A","INF15","Italian","L2"
"7606",183,"expletive_test","75","9","test","pos","pej","NEU","A","IPP9","Italian","L2"
"7607",183,"expletive_test","71","5","test","pos","pej","AO","A","IPP5","Italian","L2"
"7608",183,"expletive_test","38","8","test","pos","adj","AO","A","IAP8","Italian","L2"
"7609",183,"expletive_test","25","11","filler","neg","adj","AO","A","INF11","Italian","L2"
"7610",183,"expletive_test","33","2","test","neg","pej","AO","A","IPN2","Italian","L2"
"7611",183,"expletive_test","74","17","filler","pos","adj","TO","A","INF17","Italian","L2"
"7612",183,"expletive_test","34","3","test","neg","pej","NEU","A","IPN3","Italian","L2"
"7613",183,"expletive_test","72","4","test","pos","pej","TO","A","IPP4","Italian","L2"
"7614",183,"expletive_test","69","6","test","pos","adj","NEU","A","IAP6","Italian","L2"
"7615",183,"expletive_test","30","3","test","neg","adj","NEU","A","IAN3","Italian","L2"
"7616",183,"expletive_test","82","14","filler","pos","adj","TO","A","INF14","Italian","L2"
"7617",183,"expletive_test","78","2","test","pos","adj","AO","A","IAP2","Italian","L2"
"7618",183,"expletive_test","84","6","test","pos","pej","NEU","A","IPP6","Italian","L2"
"7619",183,"expletive_test","31","8","test","neg","adj","AO","A","IAN8","Italian","L2"
"7620",183,"expletive_test","75","3","test","pos","adj","NEU","A","IAP3","Italian","L2"
"7621",93,"expletive_test","99","10","filler","neg","adj","AO","A","INF10","Italian","L2"
"7622",93,"expletive_test","99","17","filler","pos","adj","TO","A","INF17","Italian","L2"
"7623",93,"expletive_test","93","7","filler","neg","adj","AO","A","INF7","Italian","L2"
"7624",93,"expletive_test","90","20","filler","pos","adj","AO","A","INF20","Italian","L2"
"7625",93,"expletive_test","86","14","filler","pos","adj","TO","A","INF14","Italian","L2"
"7626",93,"expletive_test","32","1","test","neg","adj","TO","A","IAN1","Italian","L2"
"7627",93,"expletive_test","83","7","test","pos","adj","TO","A","IAP7","Italian","L2"
"7628",93,"expletive_test","29","5","test","neg","adj","AO","A","IAN5","Italian","L2"
"7629",93,"expletive_test","87","3","test","pos","pej","NEU","A","IPP3","Italian","L2"
"7630",93,"expletive_test","42","4","test","neg","adj","TO","A","IAN4","Italian","L2"
"7631",93,"expletive_test","93","4","test","neg","pej","TO","A","IPN4","Italian","L2"
"7632",93,"expletive_test","71","1","test","pos","pej","TO","A","IPP1","Italian","L2"
"7633",93,"expletive_test","58","24","filler","pos","adj","AO","A","INF24","Italian","L2"
"7634",93,"expletive_test","88","8","test","pos","pej","AO","A","IPP8","Italian","L2"
"7635",93,"expletive_test","62","4","test","pos","pej","TO","A","IPP4","Italian","L2"
"7636",93,"expletive_test","84","6","test","pos","pej","NEU","A","IPP6","Italian","L2"
"7637",93,"expletive_test","13","6","test","neg","adj","NEU","A","IAN6","Italian","L2"
"7638",93,"expletive_test","35","2","test","neg","pej","AO","A","IPN2","Italian","L2"
"7639",93,"expletive_test","30","3","test","neg","adj","NEU","A","IAN3","Italian","L2"
"7640",93,"expletive_test","69","19","filler","pos","adj","AO","A","INF19","Italian","L2"
"7641",93,"expletive_test","23","4","filler","neg","adj","TO","A","INF4","Italian","L2"
"7642",93,"expletive_test","89","2","filler","neg","adj","TO","A","INF2","Italian","L2"
"7643",93,"expletive_test","77","1","filler","neg","adj","TO","A","ITN1","Italian","L2"
"7644",93,"expletive_test","32","11","filler","neg","adj","AO","A","INF11","Italian","L2"
"7645",93,"expletive_test","26","8","test","neg","adj","AO","A","IAN8","Italian","L2"
"7646",93,"expletive_test","38","6","test","pos","adj","NEU","A","IAP6","Italian","L2"
"7647",93,"expletive_test","88","1","test","neg","pej","TO","A","IPN1","Italian","L2"
"7648",93,"expletive_test","63","7","test","neg","adj","TO","A","IAN7","Italian","L2"
"7649",93,"expletive_test","65","6","test","neg","pej","NEU","A","IPN6","Italian","L2"
"7650",93,"expletive_test","71","16","filler","pos","adj","TO","A","INF16","Italian","L2"
"7651",93,"expletive_test","88","4","test","pos","adj","TO","A","IAP4","Italian","L2"
"7652",93,"expletive_test","32","9","test","neg","pej","NEU","A","IPN9","Italian","L2"
"7653",93,"expletive_test","70","3","test","pos","adj","NEU","A","IAP3","Italian","L2"
"7654",93,"expletive_test","71","9","filler","neg","adj","AO","A","INF9","Italian","L2"
"7655",93,"expletive_test","84","15","filler","pos","adj","TO","A","INF15","Italian","L2"
"7656",93,"expletive_test","99","1","test","pos","adj","TO","A","IAP1","Italian","L2"
"7657",93,"expletive_test","67","8","test","neg","pej","AO","A","IPN8","Italian","L2"
"7658",93,"expletive_test","88","13","filler","pos","adj","TO","A","INF13","Italian","L2"
"7659",93,"expletive_test","88","2","test","pos","pej","AO","A","IPP2","Italian","L2"
"7660",93,"expletive_test","61","5","test","pos","adj","AO","A","IAP5","Italian","L2"
"7661",93,"expletive_test","75","5","filler","neg","adj","TO","A","INF5","Italian","L2"
"7662",93,"expletive_test","87","7","test","pos","pej","TO","A","IPP7","Italian","L2"
"7663",93,"expletive_test","87","12","filler","neg","adj","AO","A","INF12","Italian","L2"
"7664",93,"expletive_test","84","18","filler","pos","adj","TO","A","INF18","Italian","L2"
"7665",93,"expletive_test","41","9","test","neg","adj","NEU","A","IAN9","Italian","L2"
"7666",93,"expletive_test","75","2","test","neg","adj","AO","A","IAN2","Italian","L2"
"7667",93,"expletive_test","65","8","filler","neg","adj","AO","A","INF8","Italian","L2"
"7668",93,"expletive_test","80","5","test","neg","pej","AO","A","IPN5","Italian","L2"
"7669",93,"expletive_test","99","2","test","pos","adj","AO","A","IAP2","Italian","L2"
"7670",93,"expletive_test","13","22","filler","pos","adj","AO","A","INF22","Italian","L2"
"7671",93,"expletive_test","80","9","test","pos","pej","NEU","A","IPP9","Italian","L2"
"7672",93,"expletive_test","72","3","filler","neg","adj","TO","A","INF3","Italian","L2"
"7673",93,"expletive_test","80","6","filler","neg","adj","TO","A","INF6","Italian","L2"
"7674",93,"expletive_test","65","9","test","pos","adj","NEU","A","IAP9","Italian","L2"
"7675",93,"expletive_test","29","3","test","neg","pej","NEU","A","IPN3","Italian","L2"
"7676",93,"expletive_test","20","23","filler","pos","adj","AO","A","INF23","Italian","L2"
"7677",93,"expletive_test","59","8","test","pos","adj","AO","A","IAP8","Italian","L2"
"7678",93,"expletive_test","89","21","filler","pos","adj","AO","A","INF21","Italian","L2"
"7679",93,"expletive_test","89","5","test","pos","pej","AO","A","IPP5","Italian","L2"
"7680",93,"expletive_test","90","7","test","neg","pej","TO","A","IPN7","Italian","L2"
"7681",105,"expletive_test","72","18","filler","pos","adj","TO","B","INF18","Italian","L2"
"7682",105,"expletive_test","9","3","test","neg","pej","NEU","B","IPN3","Italian","L2"
"7683",105,"expletive_test","19","6","test","neg","adj","NEU","B","IAN6","Italian","L2"
"7684",105,"expletive_test","81","7","test","pos","adj","TO","B","IAP7","Italian","L2"
"7685",105,"expletive_test","84","1","test","pos","pej","TO","B","IPP1","Italian","L2"
"7686",105,"expletive_test","64","4","test","pos","adj","TO","B","IAP4","Italian","L2"
"7687",105,"expletive_test","65","10","filler","neg","adj","AO","B","INF10","Italian","L2"
"7688",105,"expletive_test","71","7","test","neg","adj","TO","B","IAN7","Italian","L2"
"7689",105,"expletive_test","58","5","test","neg","pej","AO","B","IPN5","Italian","L2"
"7690",105,"expletive_test","91","7","test","pos","pej","TO","B","IPP7","Italian","L2"
"7691",105,"expletive_test","98","8","test","pos","pej","AO","B","IPP8","Italian","L2"
"7692",105,"expletive_test","64","16","filler","pos","adj","TO","B","INF16","Italian","L2"
"7693",105,"expletive_test","59","8","test","neg","adj","AO","B","IAN8","Italian","L2"
"7694",105,"expletive_test","78","21","filler","pos","adj","AO","B","INF21","Italian","L2"
"7695",105,"expletive_test","64","14","filler","pos","adj","TO","B","INF14","Italian","L2"
"7696",105,"expletive_test","79","4","test","neg","adj","TO","B","IAN4","Italian","L2"
"7697",105,"expletive_test","33","3","test","pos","adj","NEU","B","IAP3","Italian","L2"
"7698",105,"expletive_test","11","2","test","neg","adj","AO","B","IAN2","Italian","L2"
"7699",105,"expletive_test","28","11","filler","neg","adj","AO","B","INF11","Italian","L2"
"7700",105,"expletive_test","58","2","test","neg","pej","AO","B","IPN2","Italian","L2"
"7701",105,"expletive_test","31","6","test","pos","adj","NEU","B","IAP6","Italian","L2"
"7702",105,"expletive_test","4","9","test","neg","pej","NEU","B","IPN9","Italian","L2"
"7703",105,"expletive_test","79","3","filler","neg","adj","TO","B","INF3","Italian","L2"
"7704",105,"expletive_test","17","22","filler","pos","adj","AO","B","INF22","Italian","L2"
"7705",105,"expletive_test","66","7","filler","neg","adj","AO","B","INF7","Italian","L2"
"7706",105,"expletive_test","59","8","test","pos","adj","AO","B","IAP8","Italian","L2"
"7707",105,"expletive_test","72","5","filler","neg","adj","TO","B","INF5","Italian","L2"
"7708",105,"expletive_test","86","13","filler","pos","adj","TO","B","INF13","Italian","L2"
"7709",105,"expletive_test","62","5","test","neg","adj","AO","B","IAN5","Italian","L2"
"7710",105,"expletive_test","60","9","filler","neg","adj","AO","B","INF9","Italian","L2"
"7711",105,"expletive_test","93","5","test","pos","pej","AO","B","IPP5","Italian","L2"
"7712",105,"expletive_test","61","5","test","pos","adj","AO","B","IAP5","Italian","L2"
"7713",105,"expletive_test","18","3","test","neg","adj","NEU","B","IAN3","Italian","L2"
"7714",105,"expletive_test","65","2","filler","neg","adj","TO","B","INF2","Italian","L2"
"7715",105,"expletive_test","62","17","filler","pos","adj","TO","B","INF17","Italian","L2"
"7716",105,"expletive_test","75","15","filler","pos","adj","TO","B","INF15","Italian","L2"
"7717",105,"expletive_test","58","24","filler","pos","adj","AO","B","INF24","Italian","L2"
"7718",105,"expletive_test","71","7","test","neg","pej","TO","B","IPN7","Italian","L2"
"7719",105,"expletive_test","55","6","test","pos","pej","NEU","B","IPP6","Italian","L2"
"7720",105,"expletive_test","59","3","test","pos","pej","NEU","B","IPP3","Italian","L2"
"7721",105,"expletive_test","76","1","test","neg","adj","TO","B","IAN1","Italian","L2"
"7722",105,"expletive_test","69","1","filler","neg","adj","TO","B","ITN1","Italian","L2"
"7723",105,"expletive_test","64","19","filler","pos","adj","AO","B","INF19","Italian","L2"
"7724",105,"expletive_test","95","2","test","pos","pej","AO","B","IPP2","Italian","L2"
"7725",105,"expletive_test","70","6","filler","neg","adj","TO","B","INF6","Italian","L2"
"7726",105,"expletive_test","39","23","filler","pos","adj","AO","B","INF23","Italian","L2"
"7727",105,"expletive_test","12","9","test","neg","adj","NEU","B","IAN9","Italian","L2"
"7728",105,"expletive_test","56","8","test","neg","pej","AO","B","IPN8","Italian","L2"
"7729",105,"expletive_test","68","4","filler","neg","adj","TO","B","INF4","Italian","L2"
"7730",105,"expletive_test","62","9","test","pos","adj","NEU","B","IAP9","Italian","L2"
"7731",105,"expletive_test","62","20","filler","pos","adj","AO","B","INF20","Italian","L2"
"7732",105,"expletive_test","67","2","test","pos","adj","AO","B","IAP2","Italian","L2"
"7733",105,"expletive_test","75","4","test","neg","pej","TO","B","IPN4","Italian","L2"
"7734",105,"expletive_test","55","9","test","pos","pej","NEU","B","IPP9","Italian","L2"
"7735",105,"expletive_test","64","12","filler","neg","adj","AO","B","INF12","Italian","L2"
"7736",105,"expletive_test","79","4","test","pos","pej","TO","B","IPP4","Italian","L2"
"7737",105,"expletive_test","9","6","test","neg","pej","NEU","B","IPN6","Italian","L2"
"7738",105,"expletive_test","74","1","test","neg","pej","TO","B","IPN1","Italian","L2"
"7739",105,"expletive_test","89","1","test","pos","adj","TO","B","IAP1","Italian","L2"
"7740",105,"expletive_test","62","8","filler","neg","adj","AO","B","INF8","Italian","L2"
"7741",254,"expletive_test","58","4","test","neg","adj","AO","B","IAN4","Italian","L2"
"7742",254,"expletive_test","57","12","filler","neg","adj","AO","B","INF12","Italian","L2"
"7743",254,"expletive_test","60","1","test","neg","adj","AO","B","IAN1","Italian","L2"
"7744",254,"expletive_test","75","1","test","pos","adj","AO","B","IAP1","Italian","L2"
"7745",254,"expletive_test","66","4","filler","neg","adj","TO","B","INF4","Italian","L2"
"7746",254,"expletive_test","87","6","test","pos","pej","TO","B","IPP6","Italian","L2"
"7747",254,"expletive_test","59","7","test","pos","pej","AO","B","IPP7","Italian","L2"
"7748",254,"expletive_test","35","2","test","pos","adj","NEU","B","IAP2","Italian","L2"
"7749",254,"expletive_test","58","14","filler","pos","adj","TO","B","INF14","Italian","L2"
"7750",254,"expletive_test","65","7","test","neg","pej","AO","B","IPN7","Italian","L2"
"7751",254,"expletive_test","0","8","test","neg","adj","NEU","B","IAN8","Italian","L2"
"7752",254,"expletive_test","65","4","test","pos","pej","AO","B","IPP4","Italian","L2"
"7753",254,"expletive_test","66","9","filler","neg","adj","AO","B","INF9","Italian","L2"
"7754",254,"expletive_test","27","2","test","neg","pej","NEU","B","IPN2","Italian","L2"
"7755",254,"expletive_test","58","18","filler","pos","adj","TO","B","INF18","Italian","L2"
"7756",254,"expletive_test","58","5","test","pos","adj","NEU","B","IAP5","Italian","L2"
"7757",254,"expletive_test","78","4","test","neg","pej","AO","B","IPN4","Italian","L2"
"7758",254,"expletive_test","29","8","test","neg","pej","NEU","B","IPN8","Italian","L2"
"7759",254,"expletive_test","70","1","test","pos","pej","AO","B","IPP1","Italian","L2"
"7760",254,"expletive_test","41","9","test","pos","adj","TO","B","IAP9","Italian","L2"
"7761",254,"expletive_test","20","22","filler","pos","adj","AO","B","INF22","Italian","L2"
"7762",254,"expletive_test","75","8","test","pos","pej","NEU","B","IPP8","Italian","L2"
"7763",254,"expletive_test","80","19","filler","pos","adj","AO","B","INF19","Italian","L2"
"7764",254,"expletive_test","31","5","test","neg","adj","NEU","B","IAN5","Italian","L2"
"7765",254,"expletive_test","27","5","filler","neg","adj","TO","B","INF5","Italian","L2"
"7766",254,"expletive_test","59","3","filler","neg","adj","TO","B","INF3","Italian","L2"
"7767",254,"expletive_test","63","9","test","pos","pej","TO","B","IPP9","Italian","L2"
"7768",254,"expletive_test","59","5","test","pos","pej","NEU","B","IPP5","Italian","L2"
"7769",254,"expletive_test","60","3","test","pos","adj","TO","B","IAP3","Italian","L2"
"7770",254,"expletive_test","17","23","filler","pos","adj","AO","B","INF23","Italian","L2"
"7771",254,"expletive_test","65","16","filler","pos","adj","TO","B","INF16","Italian","L2"
"7772",254,"expletive_test","75","10","filler","neg","adj","AO","B","INF10","Italian","L2"
"7773",254,"expletive_test","64","17","filler","pos","adj","TO","B","INF17","Italian","L2"
"7774",254,"expletive_test","71","20","filler","pos","adj","AO","B","INF20","Italian","L2"
"7775",254,"expletive_test","0","2","test","neg","adj","NEU","B","IAN2","Italian","L2"
"7776",254,"expletive_test","70","1","test","neg","pej","AO","B","IPN1","Italian","L2"
"7777",254,"expletive_test","70","3","test","neg","adj","TO","B","IAN3","Italian","L2"
"7778",254,"expletive_test","60","8","test","pos","adj","NEU","B","IAP8","Italian","L2"
"7779",254,"expletive_test","70","9","test","neg","adj","TO","B","IAN9","Italian","L2"
"7780",254,"expletive_test","65","6","filler","neg","adj","TO","B","INF6","Italian","L2"
"7781",254,"expletive_test","32","1","filler","neg","adj","TO","B","ITN1","Italian","L2"
"7782",254,"expletive_test","77","3","test","neg","pej","TO","B","IPN3","Italian","L2"
"7783",254,"expletive_test","76","8","filler","neg","adj","AO","B","INF8","Italian","L2"
"7784",254,"expletive_test","29","11","filler","neg","adj","AO","B","INF11","Italian","L2"
"7785",254,"expletive_test","80","6","test","neg","pej","TO","B","IPN6","Italian","L2"
"7786",254,"expletive_test","68","21","filler","pos","adj","AO","B","INF21","Italian","L2"
"7787",254,"expletive_test","29","5","test","neg","pej","NEU","B","IPN5","Italian","L2"
"7788",254,"expletive_test","66","2","filler","neg","adj","TO","B","INF2","Italian","L2"
"7789",254,"expletive_test","32","2","test","pos","pej","NEU","B","IPP2","Italian","L2"
"7790",254,"expletive_test","32","24","filler","pos","adj","AO","B","INF24","Italian","L2"
"7791",254,"expletive_test","61","6","test","pos","adj","TO","B","IAP6","Italian","L2"
"7792",254,"expletive_test","72","6","test","neg","adj","TO","B","IAN6","Italian","L2"
"7793",254,"expletive_test","75","13","filler","pos","adj","TO","B","INF13","Italian","L2"
"7794",254,"expletive_test","59","7","filler","neg","adj","AO","B","INF7","Italian","L2"
"7795",254,"expletive_test","65","3","test","pos","pej","TO","B","IPP3","Italian","L2"
"7796",254,"expletive_test","37","15","filler","pos","adj","TO","B","INF15","Italian","L2"
"7797",254,"expletive_test","59","7","test","pos","adj","AO","B","IAP7","Italian","L2"
"7798",254,"expletive_test","41","4","test","pos","adj","AO","B","IAP4","Italian","L2"
"7799",254,"expletive_test","41","7","test","neg","adj","AO","B","IAN7","Italian","L2"
"7800",254,"expletive_test","77","9","test","neg","pej","TO","B","IPN9","Italian","L2"
"7801",110,"expletive_test","49","1","test","neg","adj","TO","A","IAN1","Italian","L2"
"7802",110,"expletive_test","46","23","filler","pos","adj","AO","A","INF23","Italian","L2"
"7803",110,"expletive_test","52","5","test","pos","pej","AO","A","IPP5","Italian","L2"
"7804",110,"expletive_test","59","2","test","pos","adj","AO","A","IAP2","Italian","L2"
"7805",110,"expletive_test","42","9","test","pos","pej","NEU","A","IPP9","Italian","L2"
"7806",110,"expletive_test","61","6","filler","neg","adj","TO","A","INF6","Italian","L2"
"7807",110,"expletive_test","56","6","test","pos","pej","NEU","A","IPP6","Italian","L2"
"7808",110,"expletive_test","37","8","test","pos","adj","AO","A","IAP8","Italian","L2"
"7809",110,"expletive_test","57","4","test","neg","adj","TO","A","IAN4","Italian","L2"
"7810",110,"expletive_test","43","4","filler","neg","adj","TO","A","INF4","Italian","L2"
"7811",110,"expletive_test","66","3","filler","neg","adj","TO","A","INF3","Italian","L2"
"7812",110,"expletive_test","64","7","test","pos","pej","TO","A","IPP7","Italian","L2"
"7813",110,"expletive_test","70","5","test","neg","pej","AO","A","IPN5","Italian","L2"
"7814",110,"expletive_test","36","24","filler","pos","adj","AO","A","INF24","Italian","L2"
"7815",110,"expletive_test","58","7","filler","neg","adj","AO","A","INF7","Italian","L2"
"7816",110,"expletive_test","39","6","test","neg","adj","NEU","A","IAN6","Italian","L2"
"7817",110,"expletive_test","40","15","filler","pos","adj","TO","A","INF15","Italian","L2"
"7818",110,"expletive_test","63","8","test","neg","adj","AO","A","IAN8","Italian","L2"
"7819",110,"expletive_test","55","9","test","pos","adj","NEU","A","IAP9","Italian","L2"
"7820",110,"expletive_test","60","4","test","neg","pej","TO","A","IPN4","Italian","L2"
"7821",110,"expletive_test","22","2","filler","neg","adj","TO","A","INF2","Italian","L2"
"7822",110,"expletive_test","72","2","test","neg","pej","AO","A","IPN2","Italian","L2"
"7823",110,"expletive_test","33","12","filler","neg","adj","AO","A","INF12","Italian","L2"
"7824",110,"expletive_test","7","7","test","neg","adj","TO","A","IAN7","Italian","L2"
"7825",110,"expletive_test","72","2","test","pos","pej","AO","A","IPP2","Italian","L2"
"7826",110,"expletive_test","0","3","test","neg","pej","NEU","A","IPN3","Italian","L2"
"7827",110,"expletive_test","53","3","test","pos","pej","NEU","A","IPP3","Italian","L2"
"7828",110,"expletive_test","14","16","filler","pos","adj","TO","A","INF16","Italian","L2"
"7829",110,"expletive_test","16","4","test","pos","adj","TO","A","IAP4","Italian","L2"
"7830",110,"expletive_test","83","18","filler","pos","adj","TO","A","INF18","Italian","L2"
"7831",110,"expletive_test","16","5","filler","neg","adj","TO","A","INF5","Italian","L2"
"7832",110,"expletive_test","37","1","filler","neg","adj","TO","A","ITN1","Italian","L2"
"7833",110,"expletive_test","38","5","test","neg","adj","AO","A","IAN5","Italian","L2"
"7834",110,"expletive_test","30","6","test","pos","adj","NEU","A","IAP6","Italian","L2"
"7835",110,"expletive_test","33","9","test","neg","adj","NEU","A","IAN9","Italian","L2"
"7836",110,"expletive_test","33","17","filler","pos","adj","TO","A","INF17","Italian","L2"
"7837",110,"expletive_test","64","8","test","neg","pej","AO","A","IPN8","Italian","L2"
"7838",110,"expletive_test","62","20","filler","pos","adj","AO","A","INF20","Italian","L2"
"7839",110,"expletive_test","58","5","test","pos","adj","AO","A","IAP5","Italian","L2"
"7840",110,"expletive_test","27","7","test","pos","adj","TO","A","IAP7","Italian","L2"
"7841",110,"expletive_test","95","1","test","neg","pej","TO","A","IPN1","Italian","L2"
"7842",110,"expletive_test","69","10","filler","neg","adj","AO","A","INF10","Italian","L2"
"7843",110,"expletive_test","55","11","filler","neg","adj","AO","A","INF11","Italian","L2"
"7844",110,"expletive_test","5","6","test","neg","pej","NEU","A","IPN6","Italian","L2"
"7845",110,"expletive_test","17","9","test","neg","pej","NEU","A","IPN9","Italian","L2"
"7846",110,"expletive_test","60","9","filler","neg","adj","AO","A","INF9","Italian","L2"
"7847",110,"expletive_test","59","13","filler","pos","adj","TO","A","INF13","Italian","L2"
"7848",110,"expletive_test","71","19","filler","pos","adj","AO","A","INF19","Italian","L2"
"7849",110,"expletive_test","64","14","filler","pos","adj","TO","A","INF14","Italian","L2"
"7850",110,"expletive_test","67","2","test","neg","adj","AO","A","IAN2","Italian","L2"
"7851",110,"expletive_test","65","1","test","pos","pej","TO","A","IPP1","Italian","L2"
"7852",110,"expletive_test","18","3","test","neg","adj","NEU","A","IAN3","Italian","L2"
"7853",110,"expletive_test","99","8","filler","neg","adj","AO","A","INF8","Italian","L2"
"7854",110,"expletive_test","59","21","filler","pos","adj","AO","A","INF21","Italian","L2"
"7855",110,"expletive_test","81","8","test","pos","pej","AO","A","IPP8","Italian","L2"
"7856",110,"expletive_test","68","4","test","pos","pej","TO","A","IPP4","Italian","L2"
"7857",110,"expletive_test","31","3","test","pos","adj","NEU","A","IAP3","Italian","L2"
"7858",110,"expletive_test","77","7","test","neg","pej","TO","A","IPN7","Italian","L2"
"7859",110,"expletive_test","77","1","test","pos","adj","TO","A","IAP1","Italian","L2"
"7860",110,"expletive_test","0","22","filler","pos","adj","AO","A","INF22","Italian","L2"
"7861",198,"expletive_test","99","22","filler","pos","adj","AO","A","INF22","Italian","L2"
"7862",198,"expletive_test","1","6","test","neg","adj","NEU","A","IAN6","Italian","L2"
"7863",198,"expletive_test","99","2","test","pos","adj","AO","A","IAP2","Italian","L2"
"7864",198,"expletive_test","99","5","test","pos","adj","AO","A","IAP5","Italian","L2"
"7865",198,"expletive_test","99","4","test","pos","adj","TO","A","IAP4","Italian","L2"
"7866",198,"expletive_test","99","1","test","pos","adj","TO","A","IAP1","Italian","L2"
"7867",198,"expletive_test","0","10","filler","neg","adj","AO","A","INF10","Italian","L2"
"7868",198,"expletive_test","0","3","test","neg","adj","NEU","A","IAN3","Italian","L2"
"7869",198,"expletive_test","99","6","test","pos","adj","NEU","A","IAP6","Italian","L2"
"7870",198,"expletive_test","0","9","test","neg","adj","NEU","A","IAN9","Italian","L2"
"7871",198,"expletive_test","99","1","test","neg","pej","TO","A","IPN1","Italian","L2"
"7872",198,"expletive_test","99","1","test","neg","adj","TO","A","IAN1","Italian","L2"
"7873",198,"expletive_test","99","23","filler","pos","adj","AO","A","INF23","Italian","L2"
"7874",198,"expletive_test","99","5","test","neg","pej","AO","A","IPN5","Italian","L2"
"7875",198,"expletive_test","0","3","test","neg","pej","NEU","A","IPN3","Italian","L2"
